,County Name,GINI,Row,Space,Year,stusps
5591,"Greenville County, South Carolina",0.4605,6,9,2011,SC
5592,"Greenville County, South Carolina",0.4932,6,9,2012,SC
5593,"Greenville County, South Carolina",0.4576,6,9,2013,SC
5594,"Greenville County, South Carolina",0.4797,6,9,2014,SC
5595,"Greenville County, South Carolina",0.4608,6,9,2015,SC
5596,"Greenville County, South Carolina",0.4649,6,9,2016,SC
5597,"Greenville County, South Carolina",0.4727,6,9,2017,SC
5598,"Greenwood County, South Carolina",0.47,6,9,2009,SC
5599,"Greenwood County, South Carolina",0.473,6,9,2010,SC
5600,"Greenwood County, South Carolina",0.4418,6,9,2011,SC
5601,"Greenwood County, South Carolina",0.4994,6,9,2012,SC
5602,"Greenwood County, South Carolina",0.4804,6,9,2013,SC
5603,"Greenwood County, South Carolina",0.4761,6,9,2014,SC
5604,"Greenwood County, South Carolina",0.4605,6,9,2015,SC
5605,"Greenwood County, South Carolina",0.4762,6,9,2016,SC
5606,"Greenwood County, South Carolina",0.4941,6,9,2017,SC
5607,"Horry County, South Carolina",0.466,6,9,2009,SC
5608,"Horry County, South Carolina",0.45,6,9,2010,SC
5609,"Horry County, South Carolina",0.4384,6,9,2011,SC
5610,"Horry County, South Carolina",0.4523,6,9,2012,SC
5611,"Horry County, South Carolina",0.4518,6,9,2013,SC
5612,"Horry County, South Carolina",0.4329,6,9,2014,SC
5613,"Horry County, South Carolina",0.4435,6,9,2015,SC
5614,"Horry County, South Carolina",0.4465,6,9,2016,SC
5615,"Horry County, South Carolina",0.4575,6,9,2017,SC
5616,"Lancaster County, South Carolina",0.451,6,9,2009,SC
5617,"Lancaster County, South Carolina",0.426,6,9,2010,SC
5618,"Lancaster County, South Carolina",0.4384,6,9,2011,SC
5619,"Lancaster County, South Carolina",0.4408,6,9,2012,SC
5620,"Lancaster County, South Carolina",0.4702,6,9,2013,SC
5621,"Lancaster County, South Carolina",0.4506,6,9,2014,SC
5622,"Lancaster County, South Carolina",0.4205,6,9,2015,SC
5623,"Lancaster County, South Carolina",0.4798,6,9,2016,SC
5624,"Lancaster County, South Carolina",0.4436,6,9,2017,SC
5625,"Laurens County, South Carolina",0.395,6,9,2009,SC
5626,"Laurens County, South Carolina",0.423,6,9,2010,SC
5627,"Laurens County, South Carolina",0.4607,6,9,2011,SC
5628,"Laurens County, South Carolina",0.4442,6,9,2012,SC
5629,"Laurens County, South Carolina",0.4298,6,9,2013,SC
5630,"Laurens County, South Carolina",0.4724,6,9,2014,SC
5631,"Laurens County, South Carolina",0.4194,6,9,2015,SC
5632,"Laurens County, South Carolina",0.4245,6,9,2016,SC
5633,"Laurens County, South Carolina",0.4502,6,9,2017,SC
5634,"Lexington County, South Carolina",0.405,6,9,2009,SC
5635,"Lexington County, South Carolina",0.425,6,9,2010,SC
5636,"Lexington County, South Carolina",0.4353,6,9,2011,SC
5637,"Lexington County, South Carolina",0.4243,6,9,2012,SC
5638,"Lexington County, South Carolina",0.4287,6,9,2013,SC
5639,"Lexington County, South Carolina",0.4316,6,9,2014,SC
5640,"Lexington County, South Carolina",0.439,6,9,2015,SC
5641,"Lexington County, South Carolina",0.4392,6,9,2016,SC
5642,"Lexington County, South Carolina",0.4258,6,9,2017,SC
5643,"Oconee County, South Carolina",0.46299999999999997,6,9,2009,SC
5644,"Oconee County, South Carolina",0.49200000000000005,6,9,2010,SC
5645,"Oconee County, South Carolina",0.4261,6,9,2011,SC
5646,"Oconee County, South Carolina",0.5177,6,9,2012,SC
5647,"Oconee County, South Carolina",0.4341,6,9,2013,SC
5648,"Oconee County, South Carolina",0.4675,6,9,2014,SC
5649,"Oconee County, South Carolina",0.5241,6,9,2015,SC
5650,"Oconee County, South Carolina",0.4735,6,9,2016,SC
5651,"Oconee County, South Carolina",0.4679,6,9,2017,SC
5652,"Orangeburg County, South Carolina",0.45899999999999996,6,9,2009,SC
5653,"Orangeburg County, South Carolina",0.48100000000000004,6,9,2010,SC
5654,"Orangeburg County, South Carolina",0.4857,6,9,2011,SC
5655,"Orangeburg County, South Carolina",0.4613,6,9,2012,SC
5656,"Orangeburg County, South Carolina",0.45299999999999996,6,9,2013,SC
5657,"Orangeburg County, South Carolina",0.5129,6,9,2014,SC
5658,"Orangeburg County, South Carolina",0.4638,6,9,2015,SC
5659,"Orangeburg County, South Carolina",0.5016,6,9,2016,SC
5660,"Orangeburg County, South Carolina",0.4994,6,9,2017,SC
5661,"Pickens County, South Carolina",0.45899999999999996,6,9,2009,SC
5662,"Pickens County, South Carolina",0.42700000000000005,6,9,2010,SC
5663,"Pickens County, South Carolina",0.4857,6,9,2011,SC
5664,"Pickens County, South Carolina",0.4292,6,9,2012,SC
5665,"Pickens County, South Carolina",0.4663,6,9,2013,SC
5666,"Pickens County, South Carolina",0.4431,6,9,2014,SC
5667,"Pickens County, South Carolina",0.4528,6,9,2015,SC
5668,"Pickens County, South Carolina",0.4761,6,9,2016,SC
5669,"Pickens County, South Carolina",0.4577,6,9,2017,SC
5670,"Richland County, South Carolina",0.469,6,9,2009,SC
5671,"Richland County, South Carolina",0.466,6,9,2010,SC
5672,"Richland County, South Carolina",0.4801,6,9,2011,SC
5673,"Richland County, South Carolina",0.4497,6,9,2012,SC
5674,"Richland County, South Carolina",0.4608,6,9,2013,SC
5675,"Richland County, South Carolina",0.4628,6,9,2014,SC
5676,"Richland County, South Carolina",0.4661,6,9,2015,SC
5677,"Richland County, South Carolina",0.4669,6,9,2016,SC
5678,"Richland County, South Carolina",0.5085,6,9,2017,SC
5679,"Spartanburg County, South Carolina",0.434,6,9,2009,SC
5680,"Spartanburg County, South Carolina",0.446,6,9,2010,SC
5681,"Spartanburg County, South Carolina",0.4635,6,9,2011,SC
5682,"Spartanburg County, South Carolina",0.4286,6,9,2012,SC
5683,"Spartanburg County, South Carolina",0.4523,6,9,2013,SC
5684,"Spartanburg County, South Carolina",0.4418,6,9,2014,SC
5685,"Spartanburg County, South Carolina",0.4435,6,9,2015,SC
5686,"Spartanburg County, South Carolina",0.4635,6,9,2016,SC
5687,"Spartanburg County, South Carolina",0.4695,6,9,2017,SC
5688,"Sumter County, South Carolina",0.424,6,9,2009,SC
5689,"Sumter County, South Carolina",0.428,6,9,2010,SC
5690,"Sumter County, South Carolina",0.4318,6,9,2011,SC
5691,"Sumter County, South Carolina",0.4278,6,9,2012,SC
5692,"Sumter County, South Carolina",0.4483,6,9,2013,SC
5693,"Sumter County, South Carolina",0.4422,6,9,2014,SC
5694,"Sumter County, South Carolina",0.4048,6,9,2015,SC
5695,"Sumter County, South Carolina",0.4923,6,9,2016,SC
5696,"Sumter County, South Carolina",0.4554,6,9,2017,SC
5697,"York County, South Carolina",0.42700000000000005,6,9,2009,SC
5698,"York County, South Carolina",0.41600000000000004,6,9,2010,SC
5699,"York County, South Carolina",0.4911,6,9,2011,SC
5700,"York County, South Carolina",0.4535,6,9,2012,SC
5701,"York County, South Carolina",0.4377,6,9,2013,SC
5702,"York County, South Carolina",0.4561,6,9,2014,SC
5703,"York County, South Carolina",0.4586,6,9,2015,SC
5704,"York County, South Carolina",0.4416,6,9,2016,SC
5705,"York County, South Carolina",0.4477,6,9,2017,SC
5706,"Minnehaha County, South Dakota",0.415,4,5,2009,SD
5707,"Minnehaha County, South Dakota",0.424,4,5,2010,SD
5708,"Minnehaha County, South Dakota",0.406,4,5,2011,SD
5709,"Minnehaha County, South Dakota",0.42,4,5,2012,SD
5710,"Minnehaha County, South Dakota",0.4295,4,5,2013,SD
5711,"Minnehaha County, South Dakota",0.4349,4,5,2014,SD
5712,"Minnehaha County, South Dakota",0.4232,4,5,2015,SD
5713,"Minnehaha County, South Dakota",0.4301,4,5,2016,SD
5714,"Minnehaha County, South Dakota",0.4198,4,5,2017,SD
5715,"Pennington County, South Dakota",0.47200000000000003,4,5,2009,SD
5716,"Pennington County, South Dakota",0.445,4,5,2010,SD
5717,"Pennington County, South Dakota",0.4188,4,5,2011,SD
5718,"Pennington County, South Dakota",0.4266,4,5,2012,SD
5719,"Pennington County, South Dakota",0.435,4,5,2013,SD
5720,"Pennington County, South Dakota",0.4273,4,5,2014,SD
5721,"Pennington County, South Dakota",0.4459,4,5,2015,SD
5722,"Pennington County, South Dakota",0.4707,4,5,2016,SD
5723,"Pennington County, South Dakota",0.4428,4,5,2017,SD
5724,"Anderson County, Tennessee",0.424,6,7,2009,TN
5725,"Anderson County, Tennessee",0.43700000000000006,6,7,2010,TN
5726,"Anderson County, Tennessee",0.4566,6,7,2011,TN
5727,"Anderson County, Tennessee",0.4821,6,7,2012,TN
5728,"Anderson County, Tennessee",0.4481,6,7,2013,TN
5729,"Anderson County, Tennessee",0.4554,6,7,2014,TN
5730,"Anderson County, Tennessee",0.512,6,7,2015,TN
5731,"Anderson County, Tennessee",0.447,6,7,2016,TN
5732,"Anderson County, Tennessee",0.47100000000000003,6,7,2017,TN
5733,"Blount County, Tennessee",0.425,6,7,2009,TN
5734,"Blount County, Tennessee",0.409,6,7,2010,TN
5735,"Blount County, Tennessee",0.4114,6,7,2011,TN
5736,"Blount County, Tennessee",0.4324,6,7,2012,TN
5737,"Blount County, Tennessee",0.4627,6,7,2013,TN
5738,"Blount County, Tennessee",0.4709,6,7,2014,TN
5739,"Blount County, Tennessee",0.479,6,7,2015,TN
5740,"Blount County, Tennessee",0.4504,6,7,2016,TN
5741,"Blount County, Tennessee",0.4698,6,7,2017,TN
5742,"Bradley County, Tennessee",0.47100000000000003,6,7,2009,TN
5743,"Bradley County, Tennessee",0.46,6,7,2010,TN
5744,"Bradley County, Tennessee",0.4648,6,7,2011,TN
5745,"Bradley County, Tennessee",0.4432,6,7,2012,TN
5746,"Bradley County, Tennessee",0.4486,6,7,2013,TN
5747,"Bradley County, Tennessee",0.4942,6,7,2014,TN
5748,"Bradley County, Tennessee",0.5281,6,7,2015,TN
5749,"Bradley County, Tennessee",0.4289,6,7,2016,TN
5750,"Bradley County, Tennessee",0.4273,6,7,2017,TN
5751,"Davidson County, Tennessee",0.47100000000000003,6,7,2009,TN
5752,"Davidson County, Tennessee",0.499,6,7,2010,TN
5753,"Davidson County, Tennessee",0.4992,6,7,2011,TN
5754,"Davidson County, Tennessee",0.4898,6,7,2012,TN
5755,"Davidson County, Tennessee",0.47600000000000003,6,7,2013,TN
5756,"Davidson County, Tennessee",0.4916,6,7,2014,TN
5757,"Davidson County, Tennessee",0.48700000000000004,6,7,2015,TN
5758,"Davidson County, Tennessee",0.4806,6,7,2016,TN
5759,"Davidson County, Tennessee",0.4785,6,7,2017,TN
5760,"Greene County, Tennessee",0.43700000000000006,6,7,2009,TN
5761,"Greene County, Tennessee",0.445,6,7,2010,TN
5762,"Greene County, Tennessee",0.4531,6,7,2011,TN
5763,"Greene County, Tennessee",0.4587,6,7,2012,TN
5764,"Greene County, Tennessee",0.3963,6,7,2013,TN
5765,"Greene County, Tennessee",0.4377,6,7,2014,TN
5766,"Greene County, Tennessee",0.4942,6,7,2015,TN
5767,"Greene County, Tennessee",0.5066,6,7,2016,TN
5768,"Greene County, Tennessee",0.4514,6,7,2017,TN
5769,"Hamilton County, Tennessee",0.493,6,7,2009,TN
5770,"Hamilton County, Tennessee",0.47100000000000003,6,7,2010,TN
5771,"Hamilton County, Tennessee",0.5021,6,7,2011,TN
5772,"Hamilton County, Tennessee",0.4802,6,7,2012,TN
5773,"Hamilton County, Tennessee",0.4841,6,7,2013,TN
5774,"Hamilton County, Tennessee",0.4651,6,7,2014,TN
5775,"Hamilton County, Tennessee",0.47200000000000003,6,7,2015,TN
5776,"Hamilton County, Tennessee",0.4952,6,7,2016,TN
5777,"Hamilton County, Tennessee",0.5041,6,7,2017,TN
5778,"Knox County, Tennessee",0.478,6,7,2009,TN
5779,"Knox County, Tennessee",0.47200000000000003,6,7,2010,TN
5780,"Knox County, Tennessee",0.4694,6,7,2011,TN
5781,"Knox County, Tennessee",0.4738,6,7,2012,TN
5782,"Knox County, Tennessee",0.4882,6,7,2013,TN
5783,"Knox County, Tennessee",0.4967,6,7,2014,TN
5784,"Knox County, Tennessee",0.4701,6,7,2015,TN
5785,"Knox County, Tennessee",0.4752,6,7,2016,TN
5786,"Knox County, Tennessee",0.4932,6,7,2017,TN
5787,"Madison County, Tennessee",0.49200000000000005,6,7,2009,TN
5788,"Madison County, Tennessee",0.504,6,7,2010,TN
5789,"Madison County, Tennessee",0.475,6,7,2011,TN
5790,"Madison County, Tennessee",0.4526,6,7,2012,TN
5791,"Madison County, Tennessee",0.524,6,7,2013,TN
5792,"Madison County, Tennessee",0.4589,6,7,2014,TN
5793,"Madison County, Tennessee",0.4724,6,7,2015,TN
5794,"Madison County, Tennessee",0.4816,6,7,2016,TN
5795,"Madison County, Tennessee",0.4785,6,7,2017,TN
5796,"Maury County, Tennessee",0.415,6,7,2009,TN
5797,"Maury County, Tennessee",0.439,6,7,2010,TN
5798,"Maury County, Tennessee",0.4093,6,7,2011,TN
5799,"Maury County, Tennessee",0.4737,6,7,2012,TN
5800,"Maury County, Tennessee",0.4026,6,7,2013,TN
5801,"Maury County, Tennessee",0.4095,6,7,2014,TN
5802,"Maury County, Tennessee",0.4762,6,7,2015,TN
5803,"Maury County, Tennessee",0.4123,6,7,2016,TN
5804,"Maury County, Tennessee",0.4352,6,7,2017,TN
5805,"Montgomery County, Tennessee",0.39799999999999996,6,7,2009,TN
5806,"Montgomery County, Tennessee",0.41700000000000004,6,7,2010,TN
5807,"Montgomery County, Tennessee",0.415,6,7,2011,TN
5808,"Montgomery County, Tennessee",0.4052,6,7,2012,TN
5809,"Montgomery County, Tennessee",0.4142,6,7,2013,TN
5810,"Montgomery County, Tennessee",0.4271,6,7,2014,TN
5811,"Montgomery County, Tennessee",0.3967,6,7,2015,TN
5812,"Montgomery County, Tennessee",0.39299999999999996,6,7,2016,TN
5813,"Montgomery County, Tennessee",0.4405,6,7,2017,TN
5814,"Putnam County, Tennessee",0.489,6,7,2009,TN
5815,"Putnam County, Tennessee",0.47100000000000003,6,7,2010,TN
5816,"Putnam County, Tennessee",0.4494,6,7,2011,TN
5817,"Putnam County, Tennessee",0.4999,6,7,2012,TN
5818,"Putnam County, Tennessee",0.6286,6,7,2013,TN
5819,"Putnam County, Tennessee",0.5054,6,7,2014,TN
5820,"Putnam County, Tennessee",0.4994,6,7,2015,TN
5821,"Putnam County, Tennessee",0.5067,6,7,2016,TN
5822,"Putnam County, Tennessee",0.4799,6,7,2017,TN
5823,"Robertson County, Tennessee",0.465,6,7,2009,TN
5824,"Robertson County, Tennessee",0.34600000000000003,6,7,2010,TN
5825,"Robertson County, Tennessee",0.4159,6,7,2011,TN
5826,"Robertson County, Tennessee",0.3861,6,7,2012,TN
5827,"Robertson County, Tennessee",0.3818,6,7,2013,TN
5828,"Robertson County, Tennessee",0.4266,6,7,2014,TN
5829,"Robertson County, Tennessee",0.3939,6,7,2015,TN
5830,"Robertson County, Tennessee",0.43700000000000006,6,7,2016,TN
5831,"Robertson County, Tennessee",0.4179,6,7,2017,TN
5832,"Rutherford County, Tennessee",0.401,6,7,2009,TN
5833,"Rutherford County, Tennessee",0.39399999999999996,6,7,2010,TN
5834,"Rutherford County, Tennessee",0.4187,6,7,2011,TN
5835,"Rutherford County, Tennessee",0.4077,6,7,2012,TN
5836,"Rutherford County, Tennessee",0.4042,6,7,2013,TN
5837,"Rutherford County, Tennessee",0.4082,6,7,2014,TN
5838,"Rutherford County, Tennessee",0.4055,6,7,2015,TN
5839,"Rutherford County, Tennessee",0.4021,6,7,2016,TN
5840,"Rutherford County, Tennessee",0.4169,6,7,2017,TN
5841,"Sevier County, Tennessee",0.415,6,7,2009,TN
5842,"Sevier County, Tennessee",0.43799999999999994,6,7,2010,TN
5843,"Sevier County, Tennessee",0.4377,6,7,2011,TN
5844,"Sevier County, Tennessee",0.4116,6,7,2012,TN
5845,"Sevier County, Tennessee",0.4207,6,7,2013,TN
5846,"Sevier County, Tennessee",0.4554,6,7,2014,TN
5847,"Sevier County, Tennessee",0.439,6,7,2015,TN
5848,"Sevier County, Tennessee",0.4064,6,7,2016,TN
5849,"Sevier County, Tennessee",0.4147,6,7,2017,TN
5850,"Shelby County, Tennessee",0.491,6,7,2009,TN
5851,"Shelby County, Tennessee",0.479,6,7,2010,TN
5852,"Shelby County, Tennessee",0.4977,6,7,2011,TN
5853,"Shelby County, Tennessee",0.5002,6,7,2012,TN
5854,"Shelby County, Tennessee",0.5092,6,7,2013,TN
5855,"Shelby County, Tennessee",0.5073,6,7,2014,TN
5856,"Shelby County, Tennessee",0.5039,6,7,2015,TN
5857,"Shelby County, Tennessee",0.5108,6,7,2016,TN
5858,"Shelby County, Tennessee",0.5152,6,7,2017,TN
5859,"Sullivan County, Tennessee",0.479,6,7,2009,TN
5860,"Sullivan County, Tennessee",0.46799999999999997,6,7,2010,TN
5861,"Sullivan County, Tennessee",0.474,6,7,2011,TN
5862,"Sullivan County, Tennessee",0.4723,6,7,2012,TN
5863,"Sullivan County, Tennessee",0.4576,6,7,2013,TN
5864,"Sullivan County, Tennessee",0.4639,6,7,2014,TN
5865,"Sullivan County, Tennessee",0.4743,6,7,2015,TN
5866,"Sullivan County, Tennessee",0.4491,6,7,2016,TN
5867,"Sullivan County, Tennessee",0.5017,6,7,2017,TN
5868,"Sumner County, Tennessee",0.415,6,7,2009,TN
5869,"Sumner County, Tennessee",0.43700000000000006,6,7,2010,TN
5870,"Sumner County, Tennessee",0.4714,6,7,2011,TN
5871,"Sumner County, Tennessee",0.4299,6,7,2012,TN
5872,"Sumner County, Tennessee",0.4295,6,7,2013,TN
5873,"Sumner County, Tennessee",0.4389,6,7,2014,TN
5874,"Sumner County, Tennessee",0.4291,6,7,2015,TN
5875,"Sumner County, Tennessee",0.4346,6,7,2016,TN
5876,"Sumner County, Tennessee",0.4541,6,7,2017,TN
5877,"Washington County, Tennessee",0.461,6,7,2009,TN
5878,"Washington County, Tennessee",0.495,6,7,2010,TN
5879,"Washington County, Tennessee",0.4646,6,7,2011,TN
5880,"Washington County, Tennessee",0.4985,6,7,2012,TN
5881,"Washington County, Tennessee",0.4907,6,7,2013,TN
5882,"Washington County, Tennessee",0.4814,6,7,2014,TN
5883,"Washington County, Tennessee",0.5012,6,7,2015,TN
5884,"Washington County, Tennessee",0.4462,6,7,2016,TN
5885,"Washington County, Tennessee",0.498,6,7,2017,TN
5886,"Williamson County, Tennessee",0.426,6,7,2009,TN
5887,"Williamson County, Tennessee",0.446,6,7,2010,TN
5888,"Williamson County, Tennessee",0.4324,6,7,2011,TN
5889,"Williamson County, Tennessee",0.4461,6,7,2012,TN
5890,"Williamson County, Tennessee",0.4462,6,7,2013,TN
5891,"Williamson County, Tennessee",0.4634,6,7,2014,TN
5892,"Williamson County, Tennessee",0.44799999999999995,6,7,2015,TN
5893,"Williamson County, Tennessee",0.4485,6,7,2016,TN
5894,"Williamson County, Tennessee",0.4301,6,7,2017,TN
5895,"Wilson County, Tennessee",0.382,6,7,2009,TN
5896,"Wilson County, Tennessee",0.41200000000000003,6,7,2010,TN
5897,"Wilson County, Tennessee",0.4228,6,7,2011,TN
5898,"Wilson County, Tennessee",0.4087,6,7,2012,TN
5899,"Wilson County, Tennessee",0.4245,6,7,2013,TN
5900,"Wilson County, Tennessee",0.4289,6,7,2014,TN
5901,"Wilson County, Tennessee",0.4222,6,7,2015,TN
5902,"Wilson County, Tennessee",0.3937,6,7,2016,TN
5903,"Wilson County, Tennessee",0.3963,6,7,2017,TN
5904,"Angelina County, Texas",0.41200000000000003,8,5,2009,TX
5905,"Angelina County, Texas",0.47100000000000003,8,5,2010,TX
5906,"Angelina County, Texas",0.4836,8,5,2011,TX
5907,"Angelina County, Texas",0.5008,8,5,2012,TX
5908,"Angelina County, Texas",0.4626,8,5,2013,TX
5909,"Angelina County, Texas",0.4601,8,5,2014,TX
5910,"Angelina County, Texas",0.4484,8,5,2015,TX
5911,"Angelina County, Texas",0.4566,8,5,2016,TX
5912,"Angelina County, Texas",0.456,8,5,2017,TX
5913,"Bastrop County, Texas",0.44,8,5,2009,TX
5914,"Bastrop County, Texas",0.381,8,5,2010,TX
5915,"Bastrop County, Texas",0.4003,8,5,2011,TX
5916,"Bastrop County, Texas",0.4572,8,5,2012,TX
5917,"Bastrop County, Texas",0.3796,8,5,2013,TX
5918,"Bastrop County, Texas",0.408,8,5,2014,TX
5919,"Bastrop County, Texas",0.4822,8,5,2015,TX
5920,"Bastrop County, Texas",0.4659,8,5,2016,TX
5921,"Bastrop County, Texas",0.3689,8,5,2017,TX
5922,"Bell County, Texas",0.442,8,5,2009,TX
5923,"Bell County, Texas",0.402,8,5,2010,TX
5924,"Bell County, Texas",0.4271,8,5,2011,TX
5925,"Bell County, Texas",0.4283,8,5,2012,TX
5926,"Bell County, Texas",0.4215,8,5,2013,TX
5927,"Bell County, Texas",0.4288,8,5,2014,TX
5928,"Bell County, Texas",0.4673,8,5,2015,TX
5929,"Bell County, Texas",0.4323,8,5,2016,TX
5930,"Bell County, Texas",0.4129,8,5,2017,TX
5931,"Bexar County, Texas",0.46799999999999997,8,5,2009,TX
5932,"Bexar County, Texas",0.45399999999999996,8,5,2010,TX
5933,"Bexar County, Texas",0.4646,8,5,2011,TX
5934,"Bexar County, Texas",0.4639,8,5,2012,TX
5935,"Bexar County, Texas",0.4599,8,5,2013,TX
5936,"Bexar County, Texas",0.4703,8,5,2014,TX
5937,"Bexar County, Texas",0.4656,8,5,2015,TX
5938,"Bexar County, Texas",0.4595,8,5,2016,TX
5939,"Bexar County, Texas",0.4702,8,5,2017,TX
5940,"Bowie County, Texas",0.447,8,5,2009,TX
5941,"Bowie County, Texas",0.45,8,5,2010,TX
5942,"Bowie County, Texas",0.4574,8,5,2011,TX
5943,"Bowie County, Texas",0.49700000000000005,8,5,2012,TX
5944,"Bowie County, Texas",0.5366,8,5,2013,TX
5945,"Bowie County, Texas",0.4534,8,5,2014,TX
5946,"Bowie County, Texas",0.5003,8,5,2015,TX
5947,"Bowie County, Texas",0.5029,8,5,2016,TX
5948,"Bowie County, Texas",0.488,8,5,2017,TX
5949,"Brazoria County, Texas",0.40399999999999997,8,5,2009,TX
5950,"Brazoria County, Texas",0.425,8,5,2010,TX
5951,"Brazoria County, Texas",0.4282,8,5,2011,TX
5952,"Brazoria County, Texas",0.4332,8,5,2012,TX
5953,"Brazoria County, Texas",0.4063,8,5,2013,TX
5954,"Brazoria County, Texas",0.429,8,5,2014,TX
5955,"Brazoria County, Texas",0.4409,8,5,2015,TX
5956,"Brazoria County, Texas",0.4102,8,5,2016,TX
5957,"Brazoria County, Texas",0.4174,8,5,2017,TX
5958,"Brazos County, Texas",0.537,8,5,2009,TX
5959,"Brazos County, Texas",0.53,8,5,2010,TX
5960,"Brazos County, Texas",0.5404,8,5,2011,TX
5961,"Brazos County, Texas",0.5179,8,5,2012,TX
5962,"Brazos County, Texas",0.5231,8,5,2013,TX
5963,"Brazos County, Texas",0.5138,8,5,2014,TX
5964,"Brazos County, Texas",0.5091,8,5,2015,TX
5965,"Brazos County, Texas",0.5372,8,5,2016,TX
5966,"Brazos County, Texas",0.5101,8,5,2017,TX
5967,"Cameron County, Texas",0.507,8,5,2009,TX
5968,"Cameron County, Texas",0.491,8,5,2010,TX
5969,"Cameron County, Texas",0.4889,8,5,2011,TX
5970,"Cameron County, Texas",0.498,8,5,2012,TX
5971,"Cameron County, Texas",0.5034,8,5,2013,TX
5972,"Cameron County, Texas",0.4921,8,5,2014,TX
5973,"Cameron County, Texas",0.4947,8,5,2015,TX
5974,"Cameron County, Texas",0.4899,8,5,2016,TX
5975,"Cameron County, Texas",0.4799,8,5,2017,TX
5976,"Collin County, Texas",0.425,8,5,2009,TX
5977,"Collin County, Texas",0.426,8,5,2010,TX
5978,"Collin County, Texas",0.4171,8,5,2011,TX
5979,"Collin County, Texas",0.4288,8,5,2012,TX
5980,"Collin County, Texas",0.4445,8,5,2013,TX
5981,"Collin County, Texas",0.4366,8,5,2014,TX
5982,"Collin County, Texas",0.4286,8,5,2015,TX
5983,"Collin County, Texas",0.4236,8,5,2016,TX
5984,"Collin County, Texas",0.4327,8,5,2017,TX
5985,"Comal County, Texas",0.41700000000000004,8,5,2009,TX
5986,"Comal County, Texas",0.47200000000000003,8,5,2010,TX
5987,"Comal County, Texas",0.4814,8,5,2011,TX
5988,"Comal County, Texas",0.44299999999999995,8,5,2012,TX
5989,"Comal County, Texas",0.4266,8,5,2013,TX
5990,"Comal County, Texas",0.4386,8,5,2014,TX
5991,"Comal County, Texas",0.4242,8,5,2015,TX
5992,"Comal County, Texas",0.4417,8,5,2016,TX
5993,"Comal County, Texas",0.4348,8,5,2017,TX
5994,"Coryell County, Texas",0.41,8,5,2009,TX
5995,"Coryell County, Texas",0.37799999999999995,8,5,2010,TX
5996,"Coryell County, Texas",0.358,8,5,2011,TX
5997,"Coryell County, Texas",0.4263,8,5,2012,TX
5998,"Coryell County, Texas",0.3912,8,5,2013,TX
5999,"Coryell County, Texas",0.3794,8,5,2014,TX
6000,"Coryell County, Texas",0.4547,8,5,2015,TX
6001,"Coryell County, Texas",0.418,8,5,2016,TX
6002,"Coryell County, Texas",0.4233,8,5,2017,TX
6003,"Dallas County, Texas",0.498,8,5,2009,TX
6004,"Dallas County, Texas",0.486,8,5,2010,TX
6005,"Dallas County, Texas",0.4938,8,5,2011,TX
6006,"Dallas County, Texas",0.4918,8,5,2012,TX
6007,"Dallas County, Texas",0.5115,8,5,2013,TX
6008,"Dallas County, Texas",0.5069,8,5,2014,TX
6009,"Dallas County, Texas",0.5065,8,5,2015,TX
6010,"Dallas County, Texas",0.4957,8,5,2016,TX
6011,"Dallas County, Texas",0.4931,8,5,2017,TX
6012,"Denton County, Texas",0.41200000000000003,8,5,2009,TX
6013,"Denton County, Texas",0.41700000000000004,8,5,2010,TX
6014,"Denton County, Texas",0.4102,8,5,2011,TX
6015,"Denton County, Texas",0.4273,8,5,2012,TX
6016,"Denton County, Texas",0.4282,8,5,2013,TX
6017,"Denton County, Texas",0.4464,8,5,2014,TX
6018,"Denton County, Texas",0.4345,8,5,2015,TX
6019,"Denton County, Texas",0.4413,8,5,2016,TX
6020,"Denton County, Texas",0.4241,8,5,2017,TX
6021,"Ector County, Texas",0.439,8,5,2009,TX
6022,"Ector County, Texas",0.47700000000000004,8,5,2010,TX
6023,"Ector County, Texas",0.4308,8,5,2011,TX
6024,"Ector County, Texas",0.4196,8,5,2012,TX
6025,"Ector County, Texas",0.4379,8,5,2013,TX
6026,"Ector County, Texas",0.4569,8,5,2014,TX
6027,"Ector County, Texas",0.4362,8,5,2015,TX
6028,"Ector County, Texas",0.5128,8,5,2016,TX
6029,"Ector County, Texas",0.4116,8,5,2017,TX
6030,"Ellis County, Texas",0.39899999999999997,8,5,2009,TX
6031,"Ellis County, Texas",0.41600000000000004,8,5,2010,TX
6032,"Ellis County, Texas",0.4111,8,5,2011,TX
6033,"Ellis County, Texas",0.4022,8,5,2012,TX
6034,"Ellis County, Texas",0.4201,8,5,2013,TX
6035,"Ellis County, Texas",0.39399999999999996,8,5,2014,TX
6036,"Ellis County, Texas",0.4167,8,5,2015,TX
6037,"Ellis County, Texas",0.4152,8,5,2016,TX
6038,"Ellis County, Texas",0.3993,8,5,2017,TX
6039,"El Paso County, Texas",0.46299999999999997,8,5,2009,TX
6040,"El Paso County, Texas",0.474,8,5,2010,TX
6041,"El Paso County, Texas",0.4676,8,5,2011,TX
6042,"El Paso County, Texas",0.4734,8,5,2012,TX
6043,"El Paso County, Texas",0.4707,8,5,2013,TX
6044,"El Paso County, Texas",0.4606,8,5,2014,TX
6045,"El Paso County, Texas",0.4405,8,5,2015,TX
6046,"El Paso County, Texas",0.4598,8,5,2016,TX
